param1,param2,param3,var1
28.0,6.4,0.7,0.066786
30.0,6.4,0.7,0.06114
32.0,6.4,0.7,0.059351
34.0,6.4,0.7,0.057575
35.0,6.4,0.7,0.056559
0.0,7.2,0.7,0.98
2.0,7.2,0.7,0.448961
4.0,7.2,0.7,0.298221
6.0,7.2,0.7,0.227222
8.0,7.2,0.7,0.185214
10.0,7.2,0.7,0.156909
12.0,7.2,0.7,0.136206
14.0,7.2,0.7,0.120245
16.0,7.2,0.7,0.107534
18.0,7.2,0.7,0.097233
20.0,7.2,0.7,0.088836
22.0,7.2,0.7,0.082015
24.0,7.2,0.7,0.076546
26.0,7.2,0.7,0.072256
28.0,7.2,0.7,0.069007
30.0,7.2,0.7,0.062962
32.0,7.2,0.7,0.060948
34.0,7.2,0.7,0.058975
35.0,7.2,0.7,0.057875
0.0,8.0,0.7,0.98
2.0,8.0,0.7,0.470588
4.0,8.0,0.7,0.315352
6.0,8.0,0.7,0.240659
8.0,8.0,0.7,0.196075
10.0,8.0,0.7,0.165938
12.0,8.0,0.7,0.143886
14.0,8.0,0.7,0.126899
16.0,8.0,0.7,0.113386
18.0,8.0,0.7,0.10244
20.0,8.0,0.7,0.093512
22.0,8.0,0.7,0.086242
24.0,8.0,0.7,0.080384
26.0,8.0,0.7,0.07575
28.0,8.0,0.7,0.072187
30.0,8.0,0.7,0.065715
32.0,8.0,0.7,0.063446
34.0,8.0,0.7,0.06125
35.0,8.0,0.7,0.060052
0.0,8.8,0.7,0.98
2.0,8.8,0.7,0.490578
4.0,8.8,0.7,0.331746
6.0,8.8,0.7,0.253766
8.0,8.8,0.7,0.206806
10.0,8.8,0.7,0.174944
12.0,8.8,0.7,0.151604
14.0,8.8,0.7,0.133628
16.0,8.8,0.7,0.119333
18.0,8.8,0.7,0.107756
20.0,8.8,0.7,0.098305
22.0,8.8,0.7,0.090594
24.0,8.8,0.7,0.084354
26.0,8.8,0.7,0.079382
28.0,8.8,0.7,0.075516
30.0,8.8,0.7,0.068649
32.0,8.8,0.7,0.066135
34.0,8.8,0.7,0.063724
35.0,8.8,0.7,0.062431
0.0,9.6,0.7,0.98
2.0,9.6,0.7,0.509368
4.0,9.6,0.7,0.347654
6.0,9.6,0.7,0.266708
8.0,9.6,0.7,0.217526
10.0,9.6,0.7,0.184018
12.0,9.6,0.7,0.159432
14.0,9.6,0.7,0.140488
16.0,9.6,0.7,0.125424
18.0,9.6,0.7,0.113221
20.0,9.6,0.7,0.103249
22.0,9.6,0.7,0.095098
24.0,9.6,0.7,0.088477
26.0,9.6,0.7,0.083171
28.0,9.6,0.7,0.079005
30.0,9.6,0.7,0.071765
32.0,9.6,0.7,0.06901
34.0,9.6,0.7,0.06639
35.0,9.6,0.7,0.065003
0.0,10.4,0.7,0.98
2.0,10.4,0.7,0.527254
4.0,10.4,0.7,0.363254
6.0,10.4,0.7,0.279606
8.0,10.4,0.7,0.228324
10.0,10.4,0.7,0.193229
12.0,10.4,0.7,0.167426
14.0,10.4,0.7,0.147527
16.0,10.4,0.7,0.131697
